gamma;w;alpha_c
86.0;1241.88;-307.907
85.9;1242.03;-307.998
85.8;1242.19;-308.089
85.7;1242.35;-308.18
85.6;1242.51;-308.27
85.5;1242.67;-308.361
85.4;1242.82;-308.452
85.3;1242.98;-308.543
85.2;1243.14;-308.634
85.1;1243.3;-308.725
85.0;1243.46;-308.816
84.9;1243.61;-308.907
84.8;1243.77;-308.998
84.7;1243.93;-309.09
84.6;1244.09;-309.181
84.5;1244.25;-309.272
84.4;1244.4;-309.363
84.3;1244.56;-309.454
84.2;1244.72;-309.545
84.1;1244.88;-309.636
84.0;1245.04;-309.727
83.9;1245.19;-309.818
83.8;1245.35;-309.909
83.7;1245.51;-310.001
83.6;1245.67;-310.092
83.5;1245.83;-310.183
83.4;1245.98;-310.274
83.3;1246.14;-310.365
83.2;1246.3;-310.457
83.1;1246.46;-310.548
83.0;1246.61;-310.639
82.9;1246.77;-310.73
82.8;1246.93;-310.822
82.7;1247.09;-310.913
82.6;1247.24;-311.004
82.5;1247.4;-311.096
82.4;1247.56;-311.187
82.3;1247.72;-311.278
82.2;1247.87;-311.37
82.1;1248.03;-311.461
82.0;1248.19;-311.552
81.9;1248.35;-311.644
81.8;1248.5;-311.735
81.7;1248.66;-311.827
81.6;1248.82;-311.918
81.5;1248.98;-312.009
81.4;1249.13;-312.101
81.3;1249.29;-312.192
81.2;1249.45;-312.284
81.1;1249.6;-312.375
81.0;1249.76;-312.467
80.9;1249.92;-312.558
80.8;1250.08;-312.65
80.7;1250.23;-312.741
80.6;1250.39;-312.833
80.5;1250.55;-312.924
80.4;1250.7;-313.016
80.3;1250.86;-313.107
80.2;1251.02;-313.199
80.1;1251.17;-313.291
80.0;1251.33;-313.382
79.9;1251.49;-313.474
79.8;1251.65;-313.565
79.7;1251.8;-313.657
79.6;1251.96;-313.749
79.5;1252.12;-313.84
79.4;1252.27;-313.932
79.3;1252.43;-314.024
79.2;1252.59;-314.116
79.1;1252.74;-314.207
79.0;1252.9;-314.299
78.9;1253.06;-314.391
78.8;1253.21;-314.482
78.7;1253.37;-314.574
78.6;1253.53;-314.666
78.5;1253.68;-314.758
78.4;1253.84;-314.85
78.3;1254.0;-314.941
78.2;1254.15;-315.033
78.1;1254.31;-315.125
78.0;1254.47;-315.217
77.9;1254.62;-315.309
77.8;1254.78;-315.401
77.7;1254.94;-315.492
77.6;1255.09;-315.584
77.5;1255.25;-315.676
77.4;1255.41;-315.768
77.3;1255.56;-315.86
77.2;1255.72;-315.952
77.1;1255.87;-316.044
77.0;1256.03;-316.136
76.9;1256.19;-316.228
76.8;1256.34;-316.32
76.7;1256.5;-316.412
76.6;1256.66;-316.504
76.5;1256.81;-316.596
76.4;1256.97;-316.688
76.3;1257.12;-316.78
76.2;1257.28;-316.872
76.1;1257.44;-316.964
76.0;1257.59;-317.056
75.9;1257.75;-317.148
75.8;1257.91;-317.241
75.7;1258.06;-317.333
75.6;1258.22;-317.425
75.5;1258.37;-317.517
75.4;1258.53;-317.609
75.3;1258.69;-317.701
75.2;1258.84;-317.793
75.1;1259.0;-317.886
75.0;1259.15;-317.978
74.9;1259.31;-318.07
74.8;1259.47;-318.162
74.7;1259.62;-318.255
74.6;1259.78;-318.347
74.5;1259.93;-318.439
74.4;1260.09;-318.531
74.3;1260.24;-318.624
74.2;1260.4;-318.716
74.1;1260.56;-318.808
74.0;1260.71;-318.901
73.9;1260.87;-318.993
73.8;1261.02;-319.085
73.7;1261.18;-319.178
73.6;1261.33;-319.27
73.5;1261.49;-319.362
73.4;1261.65;-319.455
73.3;1261.8;-319.547
73.2;1261.96;-319.64
73.1;1262.11;-319.732
73.0;1262.27;-319.824
72.9;1262.42;-319.917
72.8;1262.58;-320.009
72.7;1262.73;-320.102
72.6;1262.89;-320.194
72.5;1263.04;-320.287
72.4;1263.2;-320.379
72.3;1263.36;-320.472
72.2;1263.51;-320.564
72.1;1263.67;-320.657
72.0;1263.82;-320.75
71.9;1263.98;-320.842
71.8;1264.13;-320.935
71.7;1264.29;-321.027
71.6;1264.44;-321.12
71.5;1264.6;-321.213
71.4;1264.75;-321.305
71.3;1264.91;-321.398
71.2;1265.06;-321.49
71.1;1265.22;-321.583
71.0;1265.37;-321.676
70.9;1265.53;-321.769
70.8;1265.68;-321.861
70.7;1265.84;-321.954
70.6;1265.99;-322.047
70.5;1266.15;-322.139
70.4;1266.3;-322.232
70.3;1266.46;-322.325
70.2;1266.61;-322.418
70.1;1266.77;-322.511
70.0;1266.92;-322.603
69.9;1267.08;-322.696
69.8;1267.23;-322.789
69.7;1267.39;-322.882
69.6;1267.54;-322.975
69.5;1267.7;-323.068
69.4;1267.85;-323.16
69.3;1268.01;-323.253
69.2;1268.16;-323.346
69.1;1268.32;-323.439
69.0;1268.47;-323.532
68.9;1268.62;-323.625
68.8;1268.78;-323.718
68.7;1268.93;-323.811
68.6;1269.09;-323.904
68.5;1269.24;-323.997
68.4;1269.4;-324.09
68.3;1269.55;-324.183
68.2;1269.71;-324.276
68.1;1269.86;-324.369
68.0;1270.02;-324.462
67.9;1270.17;-324.555
67.8;1270.32;-324.648
67.7;1270.48;-324.741
67.6;1270.63;-324.834
67.5;1270.79;-324.927
67.4;1270.94;-325.021
67.3;1271.1;-325.114
67.2;1271.25;-325.207
67.1;1271.41;-325.3
67.0;1271.56;-325.393
66.9;1271.71;-325.486
66.8;1271.87;-325.58
66.7;1272.02;-325.673
66.6;1272.18;-325.766
66.5;1272.33;-325.859
66.4;1272.48;-325.952
66.3;1272.64;-326.046
66.2;1272.79;-326.139
66.1;1272.95;-326.232
66.0;1273.1;-326.326
65.9;1273.25;-326.419
65.8;1273.41;-326.512
65.7;1273.56;-326.605
65.6;1273.72;-326.699
65.5;1273.87;-326.792
65.4;1274.02;-326.886
65.3;1274.18;-326.979
65.2;1274.33;-327.072
65.1;1274.49;-327.166
65.0;1274.64;-327.259
64.9;1274.79;-327.353
64.8;1274.95;-327.446
64.7;1275.1;-327.539
64.6;1275.26;-327.633
64.5;1275.41;-327.726
64.4;1275.56;-327.82
64.3;1275.72;-327.913
64.2;1275.87;-328.007

64.0;1276.18;-328.194
63.9;1276.33;-328.287
63.8;1276.49;-328.381
63.7;1276.64;-328.475
63.6;1276.79;-328.568

47.6;1301.12;-343.7
47.5;1301.27;-343.795
47.4;1301.42;-343.891
47.3;1301.57;-343.986
47.2;1301.72;-344.082
47.1;1301.87;-344.178
47.0;1302.02;-344.273
46.9;1302.17;-344.369
46.8;1302.32;-344.464
46.7;1302.47;-344.56
46.6;1302.62;-344.656
46.5;1302.77;-344.751
46.4;1302.92;-344.847
46.3;1303.07;-344.943
46.2;1303.22;-345.039
46.1;1303.37;-345.134
46.0;1303.52;-345.23
45.9;1303.67;-345.326
45.8;1303.82;-345.422
45.7;1303.97;-345.518
45.6;1304.12;-345.613
45.5;1304.27;-345.709
45.4;1304.42;-345.805
45.3;1304.57;-345.901
45.2;1304.72;-345.997
45.1;1304.87;-346.093
45.0;1305.02;-346.188
44.9;1305.17;-346.284
44.8;1305.32;-346.38
44.7;1305.47;-346.476
44.6;1305.62;-346.572
44.5;1305.77;-346.668
44.4;1305.92;-346.764
44.3;1306.07;-346.86
44.2;1306.22;-346.956
44.1;1306.37;-347.052
44.0;1306.52;-347.148
43.9;1306.67;-347.244
43.8;1306.82;-347.34
43.7;1306.97;-347.436
43.6;1307.12;-347.532
43.5;1307.27;-347.628
43.4;1307.42;-347.724
43.3;1307.57;-347.82
43.2;1307.72;-347.916
43.1;1307.87;-348.013
43.0;1308.02;-348.109
42.9;1308.17;-348.205
42.8;1308.32;-348.301
42.7;1308.47;-348.397
42.6;1308.62;-348.493
42.5;1308.77;-348.589
42.4;1308.92;-348.686
42.3;1309.07;-348.782
42.2;1309.22;-348.878
42.1;1309.37;-348.974
42.0;1309.52;-349.071
41.9;1309.67;-349.167
41.8;1309.81;-349.263
41.7;1309.96;-349.359
41.6;1310.11;-349.456
41.5;1310.26;-349.552
41.4;1310.41;-349.648
41.3;1310.56;-349.745
41.2;1310.71;-349.841
41.1;1310.86;-349.938
41.0;1311.01;-350.034
40.9;1311.16;-350.13
40.8;1311.31;-350.227
40.7;1311.46;-350.323
40.6;1311.61;-350.42
40.5;1311.76;-350.516
40.4;1311.9;-350.612
40.3;1312.05;-350.709
40.2;1312.2;-350.805
40.1;1312.35;-350.902
40.0;1312.5;-350.998
39.9;1312.65;-351.095
39.8;1312.8;-351.191
39.7;1312.95;-351.288
39.6;1313.1;-351.385
39.5;1313.25;-351.481
39.4;1313.4;-351.578
39.3;1313.54;-351.674
39.2;1313.69;-351.771
39.1;1313.84;-351.868
39.0;1313.99;-351.964
38.9;1314.14;-352.061
38.8;1314.29;-352.157
38.7;1314.44;-352.254
38.6;1314.59;-352.351
38.5;1314.74;-352.448
38.4;1314.88;-352.544
38.3;1315.03;-352.641
38.2;1315.18;-352.738
38.1;1315.33;-352.834
38.0;1315.48;-352.931
37.9;1315.63;-353.028
37.8;1315.78;-353.125
37.7;1315.93;-353.222
37.6;1316.08;-353.318
37.5;1316.22;-353.415
37.4;1316.37;-353.512
37.3;1316.52;-353.609
37.2;1316.67;-353.706
37.1;1316.82;-353.803
37.0;1316.97;-353.9
36.9;1317.12;-353.996
36.8;1317.26;-354.093
36.7;1317.41;-354.19
36.6;1317.56;-354.287
36.5;1317.71;-354.384
36.4;1317.86;-354.481
36.3;1318.01;-354.578
36.2;1318.15;-354.675
36.1;1318.3;-354.772
36.0;1318.45;-354.869
35.9;1318.6;-354.966
35.8;1318.75;-355.063
35.7;1318.9;-355.16
35.6;1319.05;-355.257
35.5;1319.19;-355.354
35.4;1319.34;-355.451
35.3;1319.49;-355.549
35.2;1319.64;-355.646
35.1;1319.79;-355.743
35.0;1319.93;-355.84
34.9;1320.08;-355.937
34.8;1320.23;-356.034
34.7;1320.38;-356.131
34.6;1320.53;-356.229
34.5;1320.68;-356.326
34.4;1320.82;-356.423
34.3;1320.97;-356.52
34.2;1321.12;-356.618
34.1;1321.27;-356.715
34.0;1321.42;-356.812
33.9;1321.56;-356.909
33.8;1321.71;-357.007
33.7;1321.86;-357.104
33.6;1322.01;-357.201
33.5;1322.16;-357.299
33.4;1322.3;-357.396
33.3;1322.45;-357.493
33.2;1322.6;-357.591
33.1;1322.75;-357.688
33.0;1322.9;-357.785
32.9;1323.04;-357.883
32.8;1323.19;-357.98
32.7;1323.34;-358.078
32.6;1323.49;-358.175
32.5;1323.63;-358.273
32.4;1323.78;-358.37
32.3;1323.93;-358.468
32.2;1324.08;-358.565
32.1;1324.23;-358.663
32.0;1324.37;-358.76
31.9;1324.52;-358.858
31.8;1324.67;-358.955
31.7;1324.82;-359.053
31.6;1324.96;-359.15
31.5;1325.11;-359.248
31.4;1325.26;-359.345
31.3;1325.41;-359.443
31.2;1325.55;-359.541
31.1;1325.7;-359.638
31.0;1325.85;-359.736
30.9;1326.0;-359.834
30.8;1326.14;-359.931
30.7;1326.29;-360.029
30.6;1326.44;-360.127
30.5;1326.59;-360.224
30.4;1326.73;-360.322
30.3;1326.88;-360.42
30.2;1327.03;-360.518
30.1;1327.18;-360.615
30.0;1327.32;-360.713
29.9;1327.47;-360.811
29.8;1327.62;-360.909
29.7;1327.77;-361.007
29.6;1327.91;-361.104
29.5;1328.06;-361.202
29.4;1328.21;-361.3
29.3;1328.35;-361.398
29.2;1328.5;-361.496
29.1;1328.65;-361.594
29.0;1328.8;-361.692
28.9;1328.94;-361.79
28.8;1329.09;-361.887
28.7;1329.24;-361.985
28.6;1329.39;-362.083
28.5;1329.53;-362.181
28.4;1329.68;-362.279
28.3;1329.83;-362.377
28.2;1329.97;-362.475
28.1;1330.12;-362.573
28.0;1330.27;-362.671
27.9;1330.41;-362.769
27.8;1330.56;-362.868
27.7;1330.71;-362.966
27.6;1330.86;-363.064
27.5;1331.0;-363.162
27.4;1331.15;-363.26
27.3;1331.3;-363.358
27.2;1331.44;-363.456
27.1;1331.59;-363.554
27.0;1331.74;-363.652
26.9;1331.88;-363.751
26.8;1332.03;-363.849
26.7;1332.18;-363.947
26.6;1332.32;-364.045
26.5;1332.47;-364.143
26.4;1332.62;-364.242
26.3;1332.76;-364.34
26.2;1332.91;-364.438
26.1;1333.06;-364.536
26.0;1333.2;-364.635
25.9;1333.35;-364.733
25.8;1333.5;-364.831
25.7;1333.64;-364.93
25.6;1333.79;-365.028
25.5;1333.94;-365.126
25.4;1334.08;-365.225
25.3;1334.23;-365.323
25.2;1334.38;-365.422
25.1;1334.52;-365.52
25.0;1334.67;-365.618
24.9;1334.82;-365.717
24.8;1334.96;-365.815
24.7;1335.11;-365.914
24.6;1335.26;-366.012
24.5;1335.4;-366.111
24.4;1335.55;-366.209
24.3;1335.69;-366.308
24.2;1335.84;-366.406
24.1;1335.99;-366.505
24.0;1336.13;-366.603
23.9;1336.28;-366.702
23.8;1336.43;-366.8
23.7;1336.57;-366.899
23.6;1336.72;-366.998
23.5;1336.87;-367.096
23.4;1337.01;-367.195
23.3;1337.16;-367.293
23.2;1337.3;-367.392
23.1;1337.45;-367.491
23.0;1337.6;-367.589
22.9;1337.74;-367.688
22.8;1337.89;-367.787
22.7;1338.03;-367.885
22.6;1338.18;-367.984
22.5;1338.33;-368.083
22.4;1338.47;-368.182
22.3;1338.62;-368.28
22.2;1338.76;-368.379
22.1;1338.91;-368.478
22.0;1339.06;-368.577
21.9;1339.2;-368.676
21.8;1339.35;-368.774
21.7;1339.49;-368.873
21.6;1339.64;-368.972
21.5;1339.79;-369.071
21.4;1339.93;-369.17
21.3;1340.08;-369.269
21.2;1340.22;-369.368
21.1;1340.37;-369.467
21.0;1340.52;-369.566
20.9;1340.66;-369.665
20.8;1340.81;-369.764
20.7;1340.95;-369.862
20.6;1341.1;-369.961
20.5;1341.24;-370.06
20.4;1341.39;-370.159
20.3;1341.54;-370.259
20.2;1341.68;-370.358
20.1;1341.83;-370.457
20.0;1341.97;-370.556
19.9;1342.12;-370.655
19.8;1342.26;-370.754
19.7;1342.41;-370.853
19.6;1342.56;-370.952
19.5;1342.7;-371.051
19.4;1342.85;-371.15
19.3;1342.99;-371.249
19.2;1343.14;-371.349
19.1;1343.28;-371.448
19.0;1343.43;-371.547
18.9;1343.57;-371.646
18.8;1343.72;-371.745
18.7;1343.87;-371.845
18.6;1344.01;-371.944
18.5;1344.16;-372.043
18.4;1344.3;-372.142
18.3;1344.45;-372.242
18.2;1344.59;-372.341
18.1;1344.74;-372.44
18.0;1344.88;-372.54
17.9;1345.03;-372.639
17.8;1345.17;-372.738
17.7;1345.32;-372.838
17.6;1345.46;-372.937
17.5;1345.61;-373.036
17.4;1345.75;-373.136
17.3;1345.9;-373.235
17.2;1346.04;-373.335
17.1;1346.19;-373.434
17.0;1346.34;-373.533
16.9;1346.48;-373.633
16.8;1346.63;-373.732
16.7;1346.77;-373.832
16.6;1346.92;-373.931
16.5;1347.06;-374.031
16.4;1347.21;-374.131
16.3;1347.35;-374.23
16.2;1347.5;-374.33
16.1;1347.64;-374.429
16.0;1347.79;-374.529
15.9;1347.93;-374.628
15.8;1348.08;-374.728
15.7;1348.22;-374.828
15.6;1348.37;-374.927
15.5;1348.51;-375.027
15.4;1348.66;-375.126
15.3;1348.8;-375.226
15.2;1348.95;-375.326
15.1;1349.09;-375.426
15.0;1349.24;-375.525
14.9;1349.38;-375.625
14.8;1349.52;-375.725
14.7;1349.67;-375.824
14.6;1349.81;-375.924
14.5;1349.96;-376.024
14.4;1350.1;-376.124
14.3;1350.25;-376.224
14.2;1350.39;-376.323
14.1;1350.54;-376.423
14.0;1350.68;-376.523
13.9;1350.83;-376.623
13.8;1350.97;-376.723
13.7;1351.12;-376.823
13.6;1351.26;-376.923
13.5;1351.41;-377.023
13.4;1351.55;-377.122
13.3;1351.69;-377.222
13.2;1351.84;-377.322
13.1;1351.98;-377.422
13.0;1352.13;-377.522
12.9;1352.27;-377.622
12.8;1352.42;-377.722
12.7;1352.56;-377.822
12.6;1352.71;-377.922
12.5;1352.85;-378.022
12.4;1352.99;-378.122
12.3;1353.14;-378.222
12.2;1353.28;-378.322
12.1;1353.43;-378.422
12.0;1353.57;-378.523
11.9;1353.72;-378.623
11.8;1353.86;-378.723
11.7;1354.01;-378.823
11.6;1354.15;-378.923
11.5;1354.29;-379.023
11.4;1354.44;-379.123
11.3;1354.58;-379.224
11.2;1354.73;-379.324
11.1;1354.87;-379.424
11.0;1355.02;-379.524
10.9;1355.16;-379.625
10.8;1355.3;-379.725
10.7;1355.45;-379.825
10.6;1355.59;-379.925
10.5;1355.74;-380.026
10.4;1355.88;-380.126
10.3;1356.02;-380.226
10.2;1356.17;-380.327
10.1;1356.31;-380.427
10.0;1356.46;-380.527
9.9;1356.6;-380.628
9.8;1356.74;-380.728
9.7;1356.89;-380.829
9.6;1357.03;-380.929
9.5;1357.18;-381.029
9.4;1357.32;-381.13
9.3;1357.46;-381.23
9.2;1357.61;-381.331
9.1;1357.75;-381.431
9.0;1357.9;-381.532
8.9;1358.04;-381.632
8.8;1358.18;-381.733
8.7;1358.33;-381.833
8.6;1358.47;-381.934
8.5;1358.61;-382.034
8.4;1358.76;-382.135
8.3;1358.9;-382.236
8.2;1359.05;-382.336
8.1;1359.19;-382.437
8.0;1359.33;-382.537
7.9;1359.48;-382.638
7.8;1359.62;-382.739
7.7;1359.76;-382.839
7.6;1359.91;-382.94
7.5;1360.05;-383.041
7.4;1360.2;-383.141
7.3;1360.34;-383.242
7.2;1360.48;-383.343
7.1;1360.63;-383.444
7.0;1360.77;-383.545
6.9;1360.91;-383.645
6.8;1361.06;-383.746
6.7;1361.2;-383.847
6.6;1361.34;-383.948
6.5;1361.49;-384.049
6.4;1361.63;-384.149
6.3;1361.77;-384.25
6.2;1361.92;-384.351
6.1;1362.06;-384.452
6.0;1362.2;-384.553
5.9;1362.35;-384.654
5.8;1362.49;-384.755
5.7;1362.63;-384.856
5.6;1362.78;-384.957
5.5;1362.92;-385.057
5.4;1363.06;-385.158
5.3;1363.21;-385.259
5.2;1363.35;-385.36
5.1;1363.49;-385.461
5.0;1363.64;-385.562
4.9;1363.78;-385.663
4.8;1363.92;-385.765
4.7;1364.07;-385.865
4.6;1364.21;-385.967
4.5;1364.35;-386.068
4.4;1364.5;-386.169
4.3;1364.64;-386.27
4.2;1364.78;-386.371
4.1;1364.93;-386.472
4.0;1365.07;-386.573
3.9;1365.21;-386.674
3.8;1365.35;-386.776
3.7;1365.5;-386.877
3.6;1365.64;-386.978
3.5;1365.78;-387.079
3.4;1365.93;-387.18
3.3;1366.07;-387.282
3.2;1366.21;-387.383
3.1;1366.36;-387.484
3.0;1366.5;-387.586
2.9;1366.64;-387.687
2.8;1366.78;-387.788
2.7;1366.93;-387.889
2.6;1367.07;-387.991
2.5;1367.21;-388.092
2.4;1367.36;-388.194
2.3;1367.5;-388.295
2.2;1367.64;-388.396
2.1;1367.78;-388.498
2.0;1367.93;-388.599
1.9;1368.07;-388.701
1.8;1368.21;-388.802
1.7;1368.35;-388.904
1.6;1368.5;-389.005
1.5;1368.64;-389.106
1.4;1368.78;-389.208
1.3;1368.93;-389.309
1.2;1369.07;-389.411
1.1;1369.21;-389.512
1.0;1369.35;-389.614
0.9;1369.5;-389.716
0.8;1369.64;-389.817
0.7;1369.78;-389.919
0.6;1369.92;-390.02
0.5;1370.07;-390.122
0.4;1370.21;-390.224
0.3;1370.35;-390.325
0.2;1370.49;-390.427
0.1;1370.64;-390.529
0.0;1370.777;-390.628
-0.1;1370.921;-390.732
-0.2;1371.063;-390.834
-0.3;1371.206;-390.935
-0.4;1371.348;-391.037
-0.5;1371.49;-391.139
-0.6;1371.633;-391.241
-0.7;1371.775;-391.342
-0.8;1371.917;-391.444
-0.9;1372.06;-391.546
-1.0;1372.202;-391.648
-1.1;1372.344;-391.75
-1.2;1372.487;-391.852
-1.3;1372.629;-391.953
-1.4;1372.771;-392.055
-1.5;1372.913;-392.157
-1.6;1373.056;-392.259
-1.7;1373.198;-392.361
-1.8;1373.34;-392.463
-1.9;1373.482;-392.565
-2.0;1373.624;-392.667
-2.1;1373.766;-392.769
-2.2;1373.908;-392.871
-2.3;1374.05;-392.973
-2.4;1374.193;-393.075
-2.5;1374.335;-393.177
-2.6;1374.477;-393.279
-2.7;1374.619;-393.381
-2.8;1374.761;-393.483
-2.9;1374.903;-393.585
-3.0;1375.045;-393.687
-3.1;1375.187;-393.789
-3.2;1375.329;-393.891
-3.3;1375.471;-393.993
-3.4;1375.612;-394.095
-3.5;1375.754;-394.197
-3.6;1375.896;-394.3
-3.7;1376.038;-394.402
-3.8;1376.18;-394.504
-3.9;1376.322;-394.606
-4.0;1376.464;-394.709
-4.1;1376.606;-394.811
